# gapseq version: 1.4.0 27684cdd
# Transporter sequence DB md5sum: b99a77e (2025-02-28)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P0AER0|1.A.8.1.1	1.A.8.1.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P0AER0|1.A.8.1.1	27.092	9.59e-08	50.1	86	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145430	3146071	transporter
gnl|TC-DB|Q92R43|1.A.8.12.10	1.A.8.12.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q92R43|1.A.8.12.10	55.752	8.97e-65	214	97	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3600155	3600823	transporter
gnl|TC-DB|Q8W037|1.A.8.12.4	1.A.8.12.4	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8W037|1.A.8.12.4	30.631	8.64e-21	89.7	75	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145418	3146071	transporter
gnl|TC-DB|D7VF10|1.A.8.13.3	1.A.8.13.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VF10|1.A.8.13.3	36.697	8.96e-22	90.1	97	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145418	3146065	transporter
gnl|TC-DB|P18156|1.A.8.2.1	1.A.8.2.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P18156|1.A.8.2.1	26.407	6.33e-05	41.2	84	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145424	3146065	transporter
gnl|TC-DB|C6VJ63|1.A.8.2.4	1.A.8.2.4	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|C6VJ63|1.A.8.2.4	21.182	0.15	30.4	81	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145418	3145978	transporter
gnl|TC-DB|D7V7W8|1.A.8.2.5	1.A.8.2.5	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V7W8|1.A.8.2.5	28.788	5.05e-06	44.3	83	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145418	3145978	transporter
gnl|TC-DB|D7V8E7|1.A.8.2.6	1.A.8.2.6	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V8E7|1.A.8.2.6	29.381	3.39e-09	53.9	80	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145427	3145978	transporter
gnl|TC-DB|D7VEY8|1.A.8.2.7	1.A.8.2.7	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VEY8|1.A.8.2.7	31.863	6.53e-08	50.1	79	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145433	3145978	transporter
gnl|TC-DB|B5L019|1.A.8.8.15	1.A.8.8.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|B5L019|1.A.8.8.15	33.790	2.11e-29	114	81	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145421	3146062	transporter
gnl|TC-DB|729057658|1.A.8.8.17	1.A.8.8.17	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|729057658|1.A.8.8.17	30.973	2.16e-09	55.1	78	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145421	3146071	transporter
gnl|TC-DB|806392255|1.A.8.9.10	1.A.8.9.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|806392255|1.A.8.9.10	29.740	1.59e-15	73.9	87	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145352	3146062	transporter
gnl|TC-DB|806392255|1.A.8.9.10	1.A.8.9.10	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|806392255|1.A.8.9.10	29.740	1.59e-15	73.9	87	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145352	3146062	transporter
gnl|TC-DB|Q8WPZ6|1.A.8.9.13	1.A.8.9.13	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8WPZ6|1.A.8.9.13	25.652	6.09e-06	44.3	87	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145418	3146062	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.14	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	32.653	1.19e-14	71.6	81	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145421	3146062	transporter
gnl|TC-DB|ALA27401|1.A.8.9.17	1.A.8.9.17	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ALA27401|1.A.8.9.17	27.241	7.48e-13	66.6	85	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145340	3146077	transporter
gnl|TC-DB|Q388I5|1.A.8.9.19	1.A.8.9.19	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q388I5|1.A.8.9.19	28.231	4.20e-13	67.0	90	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145304	3146071	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	26.761	2.45e-14	70.9	93	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145313	3146071	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.21	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	26.761	2.45e-14	70.9	93	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145313	3146071	transporter
gnl|TC-DB|F6QEC2|1.A.8.9.9	1.A.8.9.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|F6QEC2|1.A.8.9.9	30.738	8.18e-13	65.9	81	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3145421	3146062	transporter
gnl|TC-DB|C6L855|1.A.98.1.1	1.A.98.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|C6L855|1.A.98.1.1	21.795	4.8	23.1	90	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	431139	431345	transporter
gnl|TC-DB|Q50E47|1.A.98.1.2	1.A.98.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q50E47|1.A.98.1.2	30.435	0.33	25.0	86	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2981569	2981706	transporter
gnl|TC-DB|B6R297|1.B.14.1.21	1.B.14.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|B6R297|1.B.14.1.21	24.893	1.24e-30	127	90	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	364045	362078	transporter
gnl|TC-DB|Q51485|1.B.19.1.1	1.B.19.1.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q51485|1.B.19.1.1	26.096	1.46e-23	101	92	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	1679333	1680616	transporter
gnl|TC-DB|P71470|1.C.29.1.1	1.C.29.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71470|1.C.29.1.1	29.167	0.094	26.6	86	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	1472537	1472394	transporter
gnl|TC-DB|P71461|1.C.30.1.1	1.C.30.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71461|1.C.30.1.1	29.268	0.58	24.3	95	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	1666007	1665885	transporter
UniRef90_A0A6C9EHW0|2.A.1.11.1	2.A.1.11.1	formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	UniRef90_A0A6C9EHW0|2.A.1.11.1	31.678	3.68e-30	120	92	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	596768	597994	transporter
UniRef90_A0A6C9EHW0|2.A.1.11.1	2.A.1.11.1	FORMATE	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	UniRef90_A0A6C9EHW0|2.A.1.11.1	31.678	3.68e-30	120	92	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	596768	597994	transporter
UniRef90_A0A6C9EHW0|2.A.1.11.1	2.A.1.11.1	OXALATE	EX_cpd00180_e0	rxn12615,rxn27362	UniRef90_A0A6C9EHW0|2.A.1.11.1	31.678	3.68e-30	120	92	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	596768	597994	transporter
gnl|TC-DB|P76425|2.A.113.1.1	2.A.113.1.1	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|P76425|2.A.113.1.1	23.482	2.73e-05	42.4	80	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	1581543	1582265	transporter
gnl|TC-DB|P76425|2.A.113.1.1	2.A.113.1.1	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|P76425|2.A.113.1.1	23.482	2.73e-05	42.4	80	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	1581543	1582265	transporter
gnl|TC-DB|P0AAS9|2.A.114.1.1	2.A.114.1.1	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P0AAS9|2.A.114.1.1	34.615	0.14	26.6	78	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	824339	824187	transporter
gnl|TC-DB|WP_078577287.1|2.A.131.1.2	2.A.131.1.2	sulfite	EX_cpd00081_e0	rxn10604	gnl|TC-DB|WP_078577287.1|2.A.131.1.2	25.389	0.002	36.2	76	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2317295	2316741	transporter
gnl|TC-DB|Q939A4|2.A.1.3.28	2.A.1.3.2	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|Q939A4|2.A.1.3.28	44.667	3.93e-66	229	85	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049639	2050988	transporter
gnl|TC-DB|Q939A4|2.A.1.3.28	2.A.1.3.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|Q939A4|2.A.1.3.28	44.667	3.93e-66	229	85	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049639	2050988	transporter
gnl|TC-DB|Q939A4|2.A.1.3.28	2.A.1.3.2	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q939A4|2.A.1.3.28	44.667	3.93e-66	229	85	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049639	2050988	transporter
gnl|TC-DB|Q939A4|2.A.1.3.28	2.A.1.3.2	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q939A4|2.A.1.3.28	44.667	3.93e-66	229	85	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049639	2050988	transporter
gnl|TC-DB|Q939A4|2.A.1.3.28	2.A.1.3.2	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q939A4|2.A.1.3.28	44.667	3.93e-66	229	85	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049639	2050988	transporter
gnl|TC-DB|Q939A4|2.A.1.3.28	2.A.1.3.2	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|Q939A4|2.A.1.3.28	44.667	3.93e-66	229	85	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049639	2050988	transporter
gnl|TC-DB|A5H8A5|2.A.1.3.31	2.A.1.3.3	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|A5H8A5|2.A.1.3.31	55.072	4.64e-85	284	80	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049657	2050898	transporter
gnl|TC-DB|A5H8A5|2.A.1.3.31	2.A.1.3.3	cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|A5H8A5|2.A.1.3.31	55.072	4.64e-85	284	80	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049657	2050898	transporter
gnl|TC-DB|A5H8A5|2.A.1.3.31	2.A.1.3.3	deoxyuridine	EX_cpd00412_e0	rxn08376,rxn09685,rxn12418	gnl|TC-DB|A5H8A5|2.A.1.3.31	55.072	4.64e-85	284	80	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049657	2050898	transporter
gnl|TC-DB|A5H8A5|2.A.1.3.31	2.A.1.3.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|A5H8A5|2.A.1.3.31	55.072	4.64e-85	284	80	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049657	2050898	transporter
gnl|TC-DB|A5H8A5|2.A.1.3.31	2.A.1.3.3	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|A5H8A5|2.A.1.3.31	55.072	4.64e-85	284	80	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049657	2050898	transporter
gnl|TC-DB|A5H8A5|2.A.1.3.31	2.A.1.3.3	uridine	EX_cpd00249_e0	rxn05199,rxn09371,rxn10895,rxn12460	gnl|TC-DB|A5H8A5|2.A.1.3.31	55.072	4.64e-85	284	80	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049657	2050898	transporter
gnl|TC-DB|Q5HE38|2.A.1.3.39	2.A.1.3.39	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q5HE38|2.A.1.3.39	23.644	1.34e-20	92.8	94	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049624	2050991	transporter
gnl|TC-DB|Q5HE38|2.A.1.3.39	2.A.1.3.39	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q5HE38|2.A.1.3.39	23.644	1.34e-20	92.8	94	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049624	2050991	transporter
gnl|TC-DB|P96712|2.A.1.3.50	2.A.1.3.50	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P96712|2.A.1.3.50	25.285	3.45e-18	85.5	83	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049618	2050901	transporter
gnl|TC-DB|Q180E3|2.A.1.3.72	2.A.1.3.72	riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|Q180E3|2.A.1.3.72	24.510	2.72e-24	103	88	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049648	2050868	transporter
gnl|TC-DB|Q8NMG4|2.A.1.3.74	2.A.1.3.74	cadaverine	EX_cpd01155_e0	rxn27376	gnl|TC-DB|Q8NMG4|2.A.1.3.74	35.371	2.59e-53	191	90	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049609	2050970	transporter
gnl|TC-DB|Q8NMG4|2.A.1.3.74	2.A.1.3.74	L-arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q8NMG4|2.A.1.3.74	35.371	2.59e-53	191	90	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049609	2050970	transporter
gnl|TC-DB|Q8NMG4|2.A.1.3.74	2.A.1.3.74	L-lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|Q8NMG4|2.A.1.3.74	35.371	2.59e-53	191	90	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049609	2050970	transporter
gnl|TC-DB|Q8NMG4|2.A.1.3.74	2.A.1.3.74	putrescine	EX_cpd00118_e0	rxn05687,rxn09215,rxn13392,rxn34402,rxn34528,rxn11263	gnl|TC-DB|Q8NMG4|2.A.1.3.74	35.371	2.59e-53	191	90	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049609	2050970	transporter
gnl|TC-DB|Q8NMG4|2.A.1.3.74	2.A.1.3.74	spermidine	EX_cpd00264_e0	rxn05652,rxn09660,rxn29135,rxn34532,rxn34533,rxn11262	gnl|TC-DB|Q8NMG4|2.A.1.3.74	35.371	2.59e-53	191	90	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2049609	2050970	transporter
gnl|TC-DB|P24077|2.A.1.38.1	2.A.1.38.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P24077|2.A.1.38.1	23.138	0.056	32.7	83	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2207525	2208589	transporter
gnl|TC-DB|P24077|2.A.1.38.1	2.A.1.38.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P24077|2.A.1.38.1	23.138	0.056	32.7	83	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2207525	2208589	transporter
gnl|TC-DB|P33231|2.A.14.1.1	2.A.14.1.1	glycolate	EX_cpd00139_e0	rxn05470,rxn08651,rxn08652,rxn12367	gnl|TC-DB|P33231|2.A.14.1.1	42.397	2.75e-93	310	99	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	1486175	1484529	transporter
gnl|TC-DB|P33231|2.A.14.1.1	2.A.14.1.1	lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|P33231|2.A.14.1.1	42.397	2.75e-93	310	99	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	1486175	1484529	transporter
gnl|TC-DB|P33231|2.A.14.1.1	2.A.14.1.1	lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|P33231|2.A.14.1.1	42.397	2.75e-93	310	99	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	1486175	1484529	transporter
gnl|TC-DB|Q46839|2.A.14.1.2	2.A.14.1.2	glycolate	EX_cpd00139_e0	rxn05470,rxn08651,rxn08652,rxn12367	gnl|TC-DB|Q46839|2.A.14.1.2	43.964	1.39e-115	375	98	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	1486172	1484550	transporter
gnl|TC-DB|Q46839|2.A.14.1.2	2.A.14.1.2	lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|Q46839|2.A.14.1.2	43.964	1.39e-115	375	98	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	1486172	1484550	transporter
gnl|TC-DB|Q46839|2.A.14.1.2	2.A.14.1.2	lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|Q46839|2.A.14.1.2	43.964	1.39e-115	375	98	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	1486172	1484550	transporter
gnl|TC-DB|P71067|2.A.14.1.3	2.A.14.1.3	(R)-lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|P71067|2.A.14.1.3	43.571	5.94e-111	361	99	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	1486172	1484550	transporter
gnl|TC-DB|P71067|2.A.14.1.3	2.A.14.1.3	(S)-lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|P71067|2.A.14.1.3	43.571	5.94e-111	361	99	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	1486172	1484550	transporter
gnl|TC-DB|Q89SS6|2.A.1.42.2	2.A.1.42.2	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q89SS6|2.A.1.42.2	60.724	0.0	1214	99	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	2252623	2256021	transporter
gnl|TC-DB|AOY58527|2.A.14.2.2	2.A.14.2.2	lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|AOY58527|2.A.14.2.2	26.598	2.24e-26	112	79	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	1485899	1484622	transporter
gnl|TC-DB|AOY58527|2.A.14.2.2	2.A.14.2.2	lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|AOY58527|2.A.14.2.2	26.598	2.24e-26	112	79	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	1485899	1484622	transporter
gnl|TC-DB|B7L8Z4|2.A.1.57.3	2.A.1.57.3	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|B7L8Z4|2.A.1.57.3	41.667	1.34e-36	141	84	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3499300	3498158	transporter
gnl|TC-DB|B7L8Z4|2.A.1.57.3	2.A.1.57.3	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|B7L8Z4|2.A.1.57.3	41.667	1.34e-36	141	84	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3499300	3498158	transporter
gnl|TC-DB|B7L8Z4|2.A.1.57.3	2.A.1.57.3	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|B7L8Z4|2.A.1.57.3	41.667	1.34e-36	141	84	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	3499300	3498158	transporter
gnl|TC-DB|P37643|2.A.1.6.10	2.A.1.6.1	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|P37643|2.A.1.6.10	33.636	4.18e-47	171	98	NC_022997.1 Hyphomicrobium nitrativorans NL23, complete sequence	1081908	1083200	transporter
