# gapseq version: 1.4.0 27684cdd
# Transporter sequence DB md5sum: b99a77e (2025-02-28)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|WP_106247303.1|1.A.115.1.3	1.A.115.1.3	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|WP_106247303.1|1.A.115.1.3	26.693	3.62e-16	75.9	86	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2571457	2572179	transporter
gnl|TC-DB|Q9FWR4|1.A.12.2.1	1.A.12.2.1	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|Q9FWR4|1.A.12.2.1	20.408	6.35e-04	37.4	89	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3875624	3875058	transporter
gnl|TC-DB|P0ACA3|1.A.12.3.1	1.A.12.3.1	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P0ACA3|1.A.12.3.1	59.903	5.21e-77	248	97	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	1005246	1005866	transporter
gnl|TC-DB|P77338|1.A.23.1.1	1.A.23.1.1	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P77338|1.A.23.1.1	41.370	0.0	699	96	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	941160	937915	transporter
gnl|TC-DB|P77338|1.A.23.1.1	1.A.23.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P77338|1.A.23.1.1	41.370	0.0	699	96	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	941160	937915	transporter
gnl|TC-DB|P0AEB5|1.A.23.4.3	1.A.23.4.3	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P0AEB5|1.A.23.4.3	46.207	1.23e-76	253	84	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2253131	2252289	transporter
gnl|TC-DB|P54710|1.A.27.2.1	1.A.27.2.1	POTASSIUM	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P54710|1.A.27.2.1	28.000	0.94	24.3	76	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3570464	3570607	transporter
gnl|TC-DB|P54710|1.A.27.2.1	1.A.27.2.1	SODIUM	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P54710|1.A.27.2.1	28.000	0.94	24.3	76	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3570464	3570607	transporter
gnl|TC-DB|P55891|1.A.30.1.7	1.A.30.1.7	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P55891|1.A.30.1.7	56.690	3.99e-101	322	96	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3293850	3292999	transporter
gnl|TC-DB|P0ABV2|1.A.30.2.1	1.A.30.2.1	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P0ABV2|1.A.30.2.1	37.903	3.49e-19	80.1	96	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	1417195	1417566	transporter
gnl|TC-DB|P0ABU9|1.A.30.2.2	1.A.30.2.2	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P0ABU9|1.A.30.2.2	57.068	6.47e-68	223	88	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	1416569	1417138	transporter
gnl|TC-DB|Q9PHZ4|1.A.43.1.11	1.A.43.1.1	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|Q9PHZ4|1.A.43.1.11	28.829	2.4	25.0	89	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2008761	2009090	transporter
gnl|TC-DB|P03493|1.A.58.1.1	1.A.58.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P03493|1.A.58.1.1	19.780	3.6	24.3	77	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	4123984	4123712	transporter
gnl|TC-DB|Q981D4|1.A.62.3.1	1.A.62.3.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q981D4|1.A.62.3.1	28.426	2.56e-10	56.6	95	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	1387062	1386478	transporter
gnl|TC-DB|Q981D4|1.A.62.3.1	1.A.62.3.1	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|Q981D4|1.A.62.3.1	28.426	2.56e-10	56.6	95	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	1387062	1386478	transporter
gnl|TC-DB|C6L855|1.A.98.1.1	1.A.98.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|C6L855|1.A.98.1.1	28.205	8.5	22.3	89	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3395355	3395543	transporter
gnl|TC-DB|Q50E47|1.A.98.1.2	1.A.98.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q50E47|1.A.98.1.2	30.508	2.2	22.7	98	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	435576	435746	transporter
gnl|TC-DB|B6R297|1.B.14.1.21	1.B.14.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|B6R297|1.B.14.1.21	28.465	2.42e-46	176	96	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2330402	2332246	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.22	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	27.561	4.20e-44	169	90	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2725543	2727330	transporter
gnl|TC-DB|P33369|1.B.17.3.10	1.B.17.3.10	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P33369|1.B.17.3.10	27.778	3.36e-22	97.8	97	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	4044100	4042895	transporter
gnl|TC-DB|Q9HC98|1.I.1.1.3	1.I.1.1.3	Potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q9HC98|1.I.1.1.3	26.022	6.02e-18	82.0	83	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	1948781	1947996	transporter
gnl|TC-DB|Q8EHY3|2.A.106.1.8	2.A.106.1.8	lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|Q8EHY3|2.A.106.1.8	48.087	9.38e-43	149	98	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3961528	3962070	transporter
gnl|TC-DB|Q8EHY3|2.A.106.1.8	2.A.106.1.8	lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|Q8EHY3|2.A.106.1.8	48.087	9.38e-43	149	98	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3961528	3962070	transporter
gnl|TC-DB|P38301|2.A.106.2.3	2.A.106.2.3	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|P38301|2.A.106.2.3	22.273	1.55e-07	49.7	75	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3961528	3962007	transporter
gnl|TC-DB|P38301|2.A.106.2.3	2.A.106.2.3	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P38301|2.A.106.2.3	22.273	1.55e-07	49.7	75	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3961528	3962007	transporter
gnl|TC-DB|Q58AJ4|2.A.108.2.1	2.A.108.2.1	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q58AJ4|2.A.108.2.1	38.197	2.64e-92	310	94	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	413295	411493	transporter
gnl|TC-DB|Q58AJ4|2.A.108.2.1	2.A.108.2.1	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q58AJ4|2.A.108.2.1	38.197	2.64e-92	310	94	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	413295	411493	transporter
gnl|TC-DB|D1CHK8|2.A.108.2.6	2.A.108.2.6	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|D1CHK8|2.A.108.2.6	30.924	6.87e-12	63.9	75	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	412269	411568	transporter
gnl|TC-DB|D1CHK8|2.A.108.2.6	2.A.108.2.6	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|D1CHK8|2.A.108.2.6	30.924	6.87e-12	63.9	75	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	412269	411568	transporter
gnl|TC-DB|P42237|2.A.1.14.1	2.A.1.14.1	biotin	EX_cpd00104_e0	rxn09693	gnl|TC-DB|P42237|2.A.1.14.1	21.204	0.12	32.0	79	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	1072856	1071780	transporter
gnl|TC-DB|P42237|2.A.1.14.1	2.A.1.14.1	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P42237|2.A.1.14.1	21.204	0.12	32.0	79	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	1072856	1071780	transporter
gnl|TC-DB|P42237|2.A.1.14.1	2.A.1.14.1	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P42237|2.A.1.14.1	21.204	0.12	32.0	79	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	1072856	1071780	transporter
gnl|TC-DB|P42237|2.A.1.14.1	2.A.1.14.1	pantothenate	EX_cpd00644_e0	rxn05308,rxn09165,rxn10180	gnl|TC-DB|P42237|2.A.1.14.1	21.204	0.12	32.0	79	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	1072856	1071780	transporter
gnl|TC-DB|P42237|2.A.1.14.1	2.A.1.14.1	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|P42237|2.A.1.14.1	21.204	0.12	32.0	79	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	1072856	1071780	transporter
gnl|TC-DB|P15078|2.A.114.1.1	2.A.114.1.1	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P15078|2.A.114.1.1	32.613	4.04e-42	162	78	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	258518	257046	transporter
gnl|TC-DB|P17583|2.A.1.17.1	2.A.1.17.1	cyanate	EX_cpd01015_e0	rxn08278,rxn10132	gnl|TC-DB|P17583|2.A.1.17.1	27.920	1.66e-13	69.7	90	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	835308	834262	transporter
gnl|TC-DB|A3M6E6|2.A.117.1.1	2.A.117.1.1	cadaverine	EX_cpd01155_e0	rxn27376	gnl|TC-DB|A3M6E6|2.A.117.1.1	17.763	8.6	24.3	79	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	825274	825663	transporter
gnl|TC-DB|A3M6E6|2.A.117.1.1	2.A.117.1.1	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|A3M6E6|2.A.117.1.1	17.763	8.6	24.3	79	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	825274	825663	transporter
gnl|TC-DB|A3M6E6|2.A.117.1.1	2.A.117.1.1	putrescine	EX_cpd00118_e0	rxn05687,rxn09215,rxn13392,rxn34402,rxn34528,rxn11263	gnl|TC-DB|A3M6E6|2.A.117.1.1	17.763	8.6	24.3	79	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	825274	825663	transporter
gnl|TC-DB|Q04FN1|2.A.1.17.2	2.A.1.17.2	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q04FN1|2.A.1.17.2	26.882	2.91e-20	90.5	93	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	835344	834262	transporter
gnl|TC-DB|P0A6J3|2.A.121.1.1	2.A.121.1.1	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|P0A6J3|2.A.121.1.1	36.000	9.45e-29	112	92	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	1446196	1445459	transporter
gnl|TC-DB|Q5QUJ8|2.A.121.1.3	2.A.121.1.3	cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|Q5QUJ8|2.A.121.1.3	34.008	2.53e-18	81.3	92	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	1446184	1445456	transporter
gnl|TC-DB|P23910|2.A.1.2.14	2.A.1.2.14	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P23910|2.A.1.2.14	29.462	1.04e-41	154	90	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3397707	3398765	transporter
gnl|TC-DB|P23910|2.A.1.2.14	2.A.1.2.14	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P23910|2.A.1.2.14	29.462	1.04e-41	154	90	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3397707	3398765	transporter
gnl|TC-DB|P31122|2.A.1.2.15	2.A.1.2.15	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P31122|2.A.1.2.15	27.778	1.92e-29	118	97	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3397683	3398762	transporter
gnl|TC-DB|P31122|2.A.1.2.15	2.A.1.2.15	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P31122|2.A.1.2.15	27.778	1.92e-29	118	97	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3397683	3398762	transporter
gnl|TC-DB|Q9S3J9|2.A.1.2.18	2.A.1.2.18	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|Q9S3J9|2.A.1.2.18	32.880	2.54e-36	138	94	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3397698	3398801	transporter
gnl|TC-DB|Q9S3J9|2.A.1.2.18	2.A.1.2.18	melibiose	EX_cpd03198_e0	rxn05612,rxn08906,rxn08907,rxn29106	gnl|TC-DB|Q9S3J9|2.A.1.2.18	32.880	2.54e-36	138	94	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3397698	3398801	transporter
gnl|TC-DB|Q797E3|2.A.1.2.25	2.A.1.2.25	adenosine	EX_cpd00182_e0	rxn05318,rxn08068,rxn12381	gnl|TC-DB|Q797E3|2.A.1.2.25	32.162	1.18e-50	180	93	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3397707	3398801	transporter
gnl|TC-DB|Q797E3|2.A.1.2.25	2.A.1.2.25	guanosine	EX_cpd00311_e0	rxn05204,rxn08671,rxn09747,rxn12427,rxn28613	gnl|TC-DB|Q797E3|2.A.1.2.25	32.162	1.18e-50	180	93	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3397707	3398801	transporter
gnl|TC-DB|Q797E3|2.A.1.2.25	2.A.1.2.25	inosine	EX_cpd00246_e0	rxn05316,rxn08753,rxn12445,rxn28604	gnl|TC-DB|Q797E3|2.A.1.2.25	32.162	1.18e-50	180	93	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3397707	3398801	transporter
gnl|TC-DB|Q797E3|2.A.1.2.25	2.A.1.2.25	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q797E3|2.A.1.2.25	32.162	1.18e-50	180	93	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3397707	3398801	transporter
gnl|TC-DB|P32482|2.A.1.2.3	2.A.1.2.3	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P32482|2.A.1.2.3	31.761	3.00e-22	97.1	75	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2081528	2080581	transporter
gnl|TC-DB|P32482|2.A.1.2.3	2.A.1.2.3	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P32482|2.A.1.2.3	31.761	3.00e-22	97.1	75	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2081528	2080581	transporter
gnl|TC-DB|P32482|2.A.1.2.3	2.A.1.2.3	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P32482|2.A.1.2.3	31.761	3.00e-22	97.1	75	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2081528	2080581	transporter
gnl|TC-DB|P28246|2.A.1.2.7	2.A.1.2.7	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P28246|2.A.1.2.7	30.458	9.55e-30	119	93	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2081564	2080470	transporter
gnl|TC-DB|P28246|2.A.1.2.7	2.A.1.2.7	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P28246|2.A.1.2.7	30.458	9.55e-30	119	93	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2081564	2080470	transporter
gnl|TC-DB|P28246|2.A.1.2.7	2.A.1.2.7	L-cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|P28246|2.A.1.2.7	30.458	9.55e-30	119	93	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2081564	2080470	transporter
gnl|TC-DB|P28246|2.A.1.2.7	2.A.1.2.7	phenylacetate	EX_cpd00489_e0	rxn10559,rxn30233,rxn30234	gnl|TC-DB|P28246|2.A.1.2.7	30.458	9.55e-30	119	93	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2081564	2080470	transporter
gnl|TC-DB|Q8NLD6|2.A.1.2.87	2.A.1.2.87	Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|Q8NLD6|2.A.1.2.87	28.158	5.48e-14	71.2	93	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3397689	3398795	transporter
gnl|TC-DB|Q8NLD6|2.A.1.2.87	2.A.1.2.87	Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|Q8NLD6|2.A.1.2.87	28.158	5.48e-14	71.2	93	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3397689	3398795	transporter
gnl|TC-DB|Q939A4|2.A.1.3.28	2.A.1.3.2	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|Q939A4|2.A.1.3.28	46.552	4.19e-62	218	86	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2862982	2861597	transporter
gnl|TC-DB|Q939A4|2.A.1.3.28	2.A.1.3.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|Q939A4|2.A.1.3.28	46.552	4.19e-62	218	86	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2862982	2861597	transporter
gnl|TC-DB|Q939A4|2.A.1.3.28	2.A.1.3.2	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q939A4|2.A.1.3.28	46.552	4.19e-62	218	86	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2862982	2861597	transporter
gnl|TC-DB|Q939A4|2.A.1.3.28	2.A.1.3.2	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q939A4|2.A.1.3.28	46.552	4.19e-62	218	86	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2862982	2861597	transporter
gnl|TC-DB|Q939A4|2.A.1.3.28	2.A.1.3.2	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q939A4|2.A.1.3.28	46.552	4.19e-62	218	86	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2862982	2861597	transporter
gnl|TC-DB|Q939A4|2.A.1.3.28	2.A.1.3.2	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|Q939A4|2.A.1.3.28	46.552	4.19e-62	218	86	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2862982	2861597	transporter
gnl|TC-DB|O06473|2.A.1.32.3	2.A.1.32.3	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|O06473|2.A.1.32.3	26.273	1.77e-09	57.0	89	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	3397710	3398798	transporter
gnl|TC-DB|O51919|2.A.1.3.24	2.A.1.3.24	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|O51919|2.A.1.3.24	23.892	8.72e-31	124	79	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	290106	291320	transporter
gnl|TC-DB|A5H8A5|2.A.1.3.31	2.A.1.3.3	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|A5H8A5|2.A.1.3.31	55.181	3.54e-77	261	81	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2862934	2861690	transporter
gnl|TC-DB|A5H8A5|2.A.1.3.31	2.A.1.3.3	cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|A5H8A5|2.A.1.3.31	55.181	3.54e-77	261	81	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2862934	2861690	transporter
gnl|TC-DB|A5H8A5|2.A.1.3.31	2.A.1.3.3	deoxyuridine	EX_cpd00412_e0	rxn08376,rxn09685,rxn12418	gnl|TC-DB|A5H8A5|2.A.1.3.31	55.181	3.54e-77	261	81	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2862934	2861690	transporter
gnl|TC-DB|A5H8A5|2.A.1.3.31	2.A.1.3.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|A5H8A5|2.A.1.3.31	55.181	3.54e-77	261	81	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	2862934	2861690	transporter
