    {'NZ_AP017367_1_2680396_2678909'},,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_3693095_3691974'},,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_3827030_3827737'},,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_3910563_3909442'},,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_3961267_3962331'},,,,169.7852912,COG3842
    {'NZ_AP017367_1_4199965_4201479'},,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_4258510_4260165'},,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_4312678_4314432'},,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_4702316_4701537'},,,,0,phosphate ABC transporter ATP-binding protein
    {'NZ_AP017367_1_4787040_4785319'},,,,393.4447614,COG1132
    {'NZ_AP017367_1_570918_569443'  },,,,393.4447614,COG1132
    {'NZ_AP017367_1_734345_735595'  },,,,2546.779368,COG3839
    {'NZ_AP017367_1_80638_82239'    },,,,393.4447614,COG1132
    {'NZ_AP017367_1_404735_401058'  },,,,35.91611929,glutamate synthase-related protein
    {'NZ_AP017367_1_5153575_5148947'},,,,24130.73451,glutamate synthase large subunit
    {'NZ_AP017367_1_5148428_5146968'},,,,0,glutamate synthase subunit beta
    {'NZ_AP017367_1_2307841_2305835'},,,,25056.39086,NAD(P)H-quinone oxidoreductase subunit 5
    {'NZ_AP017367_1_2453123_2452545'},,,,0,Maf family protein
    {'NZ_AP017367_1_4287377_4286463'},,,,0,NAD(+) kinase
    {'NZ_AP017367_1_5088183_5089097'},,,,0,NAD(+) kinase
    {'NZ_AP017367_1_5153566_5148902'},,,,24130.73451,glutamate synthase large subunit
    {'NZ_AP017367_1_605234_607021'  },,,,0,signal peptide peptidase SppA
    {'NZ_AP017367_1_3139255_3138551'},,,,0,urease subunit gamma
    {'NZ_AP017367_1_501228_502934'  },,,,0,urease subunit alpha
    {'NZ_AP017367_1_2081807_2080590'},,,,22752.86157,NAD(P)H-quinone oxidoreductase subunit 4
    {'NZ_AP017367_1_3983200_3984381'},,,,10892.37945,NAD(P)H-quinone oxidoreductase subunit H
    {'NZ_AP017367_1_4224293_4223769'},,,,32.65101754,NAD(P)H-quinone oxidoreductase subunit J
    {'NZ_AP017367_1_4224978_4224391'},,,,0,NADH dehydrogenase subunit K
    {'NZ_AP017367_1_4289057_4288458'},,,,16.32550877,NAD(P)H-quinone oxidoreductase subunit I
    {'NZ_AP017367_1_5157428_5156220'},,,,6148.186603,NADH-quinone oxidoreductase subunit M
    {'NZ_AP017367_1_563911_562415'  },,,,13.06040702,NAD(P)H-quinone oxidoreductase subunit N
    {'NZ_AP017367_1_4686467_4688575'},,,,0,molybdopterin oxidoreductase family protein
    {'NZ_AP017367_1_1969369_1971435'},,,,11468.66991,polyphosphate kinase 1
    {'NZ_AP017367_1_3969967_3969521'},,,,16.32550877,nucleoside-diphosphate kinase
    {'NZ_AP017367_1_739502_742792'  },,,,41522.29901,carbamoyl-phosphate synthase large subunit
    {'NZ_AP017367_1_1780732_1780001'},,,,0,UMP kinase
    {'NZ_AP017367_1_786464_785616'  },,,,0,bifunctional riboflavin kinase/FAD synthetase
    {'NZ_AP017367_1_3198702_3199925'},,,,0,methionine adenosyltransferase
    {'NZ_AP017367_1_3469431_3470009'},,,,7499.938729,LOG family protein
    {'NZ_AP017367_1_789220_788393'  },,,,0,5'/3'-nucleotidase SurE
    {'NZ_AP017367_1_2982572_2984302'},,,,0,NAD+ synthase
    {'NZ_AP017367_1_1207326_1206817'},,,,0,denine phosphoribosyltransferase
    {'NZ_AP017367_1_3753957_3752566'},,,,26445.69166,glycolate oxidase subunit GlcD
    {'NZ_AP017367_1_1410730_1413174'},,,,0,putative PEP-binding protein
    {'NZ_AP017367_1_4639656_4637257'},,,,293.8591579,phosphoenolpyruvate synthase
    {'NZ_AP017367_1_1684548_1682818'},,,,1035.037256,pyruvate kinase
    {'NZ_AP017367_1_5405587_5404190'},,,,1035.037256,pyruvate kinase
    {'NZ_AP017367_1_1610147_1608759'},,,,0,NAD-dependent succinate-semialdehyde  dehydrogenase
    {'NZ_AP017367_1_3377048_3378463'},,,,16.32550877,aldehyde dehydrogenase family protein
    {'NZ_AP017367_1_3406301_3404772'},,,,12957.55631,L-glutamate gamma-semialdehyde dehydrogenase
    {'NZ_AP017367_1_834856_833459'  },,,,0,aminobutyraldehyde dehydrogenase
    {'NZ_AP017367_1_2402390_2403679'},,,,0,dihydrolipoamide acetyltransferase family
    {'NZ_AP017367_1_3216057_3217361'},,,,0,mercuric reductase
    {'NZ_AP017367_1_4644460_4642262'},,,,0,formate C-acetyltransferase
    {'NZ_AP017367_1_4902224_4903456'},,,,0,malic enzyme-like NAD(P)-binding protein
    {'NZ_AP017367_1_126402_125455'  },,,,0,threo-3-hydroxy-L-aspartate ammonia-lyase
    {'NZ_AP017367_1_4647429_4644823'},,,,163.2550877,bifunctional acetaldehyde-CoA/alcohol
    {'NZ_AP017367_1_3553187_3551196'},,,,0,phosphate acetyltransferase
    {'NZ_AP017367_1_2776776_2778719'},,,,48.97652631,acetate--CoA ligase
    {'NZ_AP017367_1_3039739_3038579'},,,,0,glutamate 5-kinase
    {'NZ_AP017367_1_2859369_2857960'},,,,530.579035,type I glutamate--ammonia ligase
    {'NZ_AP017367_1_630445_631713'  },,,,999.1211367,type III glutamate--ammonia ligase
    {'NZ_AP017367_1_1128060_1127377'},,,,0,phosphoribosylformylglycinamidine synthase
    {'NZ_AP017367_1_3693512_3694132'},,,,0,imidazole glycerol phosphate synthase subunit
    {'NZ_AP017367_1_4654051_4652921'},,,,2849.503918,aspartate aminotransferase
    {'NZ_AP017367_1_504182_505351'  },,,,4654.40255,LL-diaminopimelate aminotransferase
    {'NZ_AP017367_1_3055390_3054170'},,,,0,bifunctional ornithine acetyltransferase/N-acetylglutamate synthase
    {'NZ_AP017367_1_693787_694557'  },,,,0,glutamate racemase
    {'NZ_AP017367_1_2937659_2939098'},,,,0,CoA-acylating methylmalonate-semialdehyde
    {'NZ_AP017367_1_834829_833447'  },,,,0,aminobutyraldehyde dehydrogenase
    {'NZ_AP017367_1_4127478_4126063'},,,,1895.391568,NADP-dependent isocitrate dehydrogenase
    {'NZ_AP017367_1_5241437_5240370'},,,,0,homocitrate synthase
    {'NZ_AP017367_1_5394210_5395850'},,,,0,COG1165
    {'NZ_AP017367_1_5063446_5064894'},,,,1466.030688,F0F1 ATP synthase subunit beta
    {'NZ_AP017367_1_3296351_3294978'},,,,0,UDP-glucose dehydrogenase family protein
    {'NZ_AP017367_1_4474461_4475468'},,,,11.42785614,mannose-1-phosphate guanyltransferase
    {'NZ_AP017367_1_964120_963026'  },,,,0,sugar phosphate nucleotidyltransferase
    {'NZ_AP017367_1_220727_221689'  },,,,93.05539999,UDP-glucose 4-epimerase GalE
    {'NZ_AP017367_1_584197_585234'  },,,,1042630.25,glucokinase
    {'NZ_AP017367_1_369981_371189'  },,,,0,acetate kinase
    {'NZ_AP017367_1_3288900_3287500'},,,,22741.43372,amidase
    {'NZ_AP017367_1_4906422_4904968'},,,,9.795305262,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA
    {'NZ_AP017367_1_2906048_2906590'},,,,2200.678582,guanylate kinase
    {'NZ_AP017367_1_1320415_1318190'},,,,0,RelA/SpoT family protein
    {'NZ_AP017367_1_4465484_4464633'},,,,11018.08587,malate dehydrogenase
    {'NZ_AP017367_1_710088_713105'  },,,,17603.79611,phosphoenolpyruvate carboxylase
    {'NZ_AP017367_1_415757_414648'  },,,,0,citrate synthase
    {'NZ_AP017367_1_1030362_1029211'},,,,0,pyridoxal phosphate-dependent aminotransferase
    {'NZ_AP017367_1_1812953_1811457'},,,,25601.66285,L-aspartate oxidase
    {'NZ_AP017367_1_2051382_2053028'},,,,4649.504898,succinate dehydrogenase/fumarate reductase flavoprotein subunit
    {'NZ_AP017367_1_6281_4593'      },,,,13726.48777,FAD-dependent oxidoreductase
    {'NZ_AP017367_1_2435402_2436535'},,,,0,pyridoxal-phosphate-dependent aminotransferase family protein
    {'NZ_AP017367_1_4510150_4509080'},,,,0,alanine dehydrogenase
    {'NZ_AP017367_1_1211290_1212405'},,,,,
    {'NZ_AP017367_1_2642024_2642890'},,,,,
    {'NZ_AP017367_1_1305544_1306629'},,,,,
    {'NZ_AP017367_1_1589609_1590928'},,,,,
    {'NZ_AP017367_1_1450200_1449658'},,,,,
    {'NZ_AP017367_1_3371442_3369886'},,,,,
    {'NZ_AP017367_1_1320331_1318187'},,,,,
    {'NZ_AP017367_1_778678_779964'  },,,,,
    {'NZ_AP017367_1_1378206_1377097'},,,,,
    {'NZ_AP017367_1_2391828_2390440'},,,,,
    {'NZ_AP017367_1_800873_799293'  },,,,,
    {'NZ_AP017367_1_1599432_1600373'},,,,,
    {'NZ_AP017367_1_4085444_4084917'},,,,,
    {'NZ_AP017367_1_3356879_3358483'},,,,,
    {'NZ_AP017367_1_1108203_1109396'},,,,,
    {'NZ_AP017367_1_2486710_2485592'},,,,,
    {'NZ_AP017367_1_436074_437474'  },,,,,
    {'NZ_AP017367_1_436059_437543'  },,,,,
    {'NZ_AP017367_1_1742172_1741045'},,,,,
    {'NZ_AP017367_1_739502_742768'  },,,,,
    {'NZ_AP017367_1_2873318_2872671'},,,,,
    {'NZ_AP017367_1_5257556_5258188'},,,,,
    {'NZ_AP017367_1_2435396_2436490'},,,,,
    {'NZ_AP017367_1_3377051_3378466'},,,,,
    {'NZ_AP017367_1_2133091_2134083'},,,,,
    {'NZ_AP017367_1_3668919_3670097'},,,,,
    {'NZ_AP017367_1_1406654_1407637'},,,,,
    {'NZ_AP017367_1_3701167_3699920'},,,,,
    {'NZ_AP017367_1_4338980_4341103'},,,,,
    {'NZ_AP017367_1_2715147_2715887'},,,,,
    {'NZ_AP017367_1_5188923_5187727'},,,,,
    {'NZ_AP017367_1_4654066_4652891'},,,,,
    {'NZ_AP017367_1_504158_505339'  },,,,,
    {'NZ_AP017367_1_635237_634314'  },,,,,
    {'NZ_AP017367_1_1504691_1503699'},,,,,
    {'NZ_AP017367_1_838954_840021'  },,,,,
    {'NZ_AP017367_1_2937653_2939086'},,,,,
    {'NZ_AP017367_1_3377036_3378457'},,,,,
    {'NZ_AP017367_1_4378289_4379476'},,,,,
    {'NZ_AP017367_1_3996775_3995198'},,,,,
    {'NZ_AP017367_1_729149_729934'  },,,,,
    {'NZ_AP017367_1_1452837_1451884'},,,,,
    {'NZ_AP017367_1_3870045_3870905'},,,,,
    {'NZ_AP017367_1_4647411_4644808'},,,,,
    {'NZ_AP017367_1_3758335_3759345'},,,,,
    {'NZ_AP017367_1_2869988_2868990'},,,,,
    {'NZ_AP017367_1_4187926_4188963'},,,,,
    {'NZ_AP017367_1_431364_432134'  },,,,,
    {'NZ_AP017367_1_1031682_1033784'},,,,,
    {'NZ_AP017367_1_1489362_1491260'},,,,,
    {'NZ_AP017367_1_1253270_1251738'},,,,,
    {'NZ_AP017367_1_5266299_5266964'},,,,,
    {'NZ_AP017367_1_1041820_1042749'},,,,,
    {'NZ_AP017367_1_2849565_2850506'},,,,,
    {'NZ_AP017367_1_4686479_4688572'},,,,,
    {'NZ_AP017367_1_869567_870886'  },,,,,
    {'NZ_AP017367_1_1031676_1033778'},,,,,
    {'NZ_AP017367_1_2868334_2867045'},,,,,
    {'NZ_AP017367_1_2100288_2101181'},,,,,
    {'NZ_AP017367_1_2407496_2406471'},,,,,
    {'NZ_AP017367_1_1519522_1520499'},,,,,
    {'NZ_AP017367_1_1708304_1709281'},,,,,
    {'NZ_AP017367_1_235786_234854'  },,,,,
    {'NZ_AP017367_1_1462575_1463756'},,,,,
    {'NZ_AP017367_1_3427561_3429012'},,,,,
    {'NZ_AP017367_1_4477115_4478398'},,,,,
    {'NZ_AP017367_1_834844_833453'  },,,,,
    {'NZ_AP017367_1_1977364_1978146'},,,,,
    {'NZ_AP017367_1_4393671_4392385'},,,,,
    {'NZ_AP017367_1_3377024_3378406'},,,,,
    {'NZ_AP017367_1_2776860_2778722'},,,,,
    {'NZ_AP017367_1_1854029_1852440'},,,,,
    {'NZ_AP017367_1_1304649_1305476'},,,,,
    {'NZ_AP017367_1_1341580_1342857'},,,,,
    {'NZ_AP017367_1_4816153_4817430'},,,,,
    {'NZ_AP017367_1_1507378_1508148'},,,,,
    {'NZ_AP017367_1_5402901_5401276'},,,,,
    {'NZ_AP017367_1_4900684_4899980'},,,,,
    {'NZ_AP017367_1_4246978_4247598'},,,,,
    {'NZ_AP017367_1_2747115_2745928'},,,,,
    {'NZ_AP017367_1_3964487_3965068'},,,,,
    {'NZ_AP017367_1_4929096_4927561'},,,,,
    {'NZ_AP017367_1_4547178_4548212'},,,,,
    {'NZ_AP017367_1_838960_840021'  },,,,,
    {'NZ_AP017367_1_3207865_3208584'},,,,,
    {'NZ_AP017367_1_1271190_1272179'},,,,,
    {'NZ_AP017367_1_3486273_3485596'},,,,,
    {'NZ_AP017367_1_245737_246747'  },,,,,
    {'NZ_AP017367_1_2917620_2918612'},,,,,
    {'NZ_AP017367_1_4434917_4433934'},,,,,
    {'NZ_AP017367_1_245731_246717'  },,,,,
    {'NZ_AP017367_1_2917611_2918615'},,,,,
    {'NZ_AP017367_1_4434914_4433922'},,,,,
    {'NZ_AP017367_1_1348843_1349511'},,,,,
    {'NZ_AP017367_1_3904138_3906129'},,,,,
    {'NZ_AP017367_1_614055_612979'  },,,,,
    {'NZ_AP017367_1_730409_731248'  },,,,,
    {'NZ_AP017367_1_3711463_3712104'},,,,,
    {'NZ_AP017367_1_3154342_3152843'},,,,,
    {'NZ_AP017367_1_4571124_4570222'},,,,,
    {'NZ_AP017367_1_3448828_3447047'},,,,,
    {'NZ_AP017367_1_5054707_5053136'},,,,,
    {'NZ_AP017367_1_292109_293479'  },,,,,
    {'NZ_AP017367_1_1129919_1129038'},,,,,
    {'NZ_AP017367_1_1048203_1049228'},,,,,
    {'NZ_AP017367_1_1012037_1013605'},,,,,
    {'NZ_AP017367_1_1017747_1019012'},,,,,
    {'NZ_AP017367_1_4616269_4615169'},,,,,
    {'NZ_AP017367_1_2337807_2335879'},,,,,
    {'NZ_AP017367_1_4855009_4853891'},,,,,
    {'NZ_AP017367_1_3078074_3079270'},,,,,
    {'NZ_AP017367_1_4647429_4644829'},,,,,
    {'NZ_AP017367_1_2399742_2401505'},,,,,
    {'NZ_AP017367_1_2363619_2364395'},,,,,
    {'NZ_AP017367_1_1919790_1921892'},,,,,
    {'NZ_AP017367_1_753655_751985'  },,,,,
    {'NZ_AP017367_1_4511385_4512956'},,,,,
    {'NZ_AP017367_1_5241428_5240325'},,,,,
    {'NZ_AP017367_1_1375242_1373995'},,,,,
    {'NZ_AP017367_1_2969755_2970525'},,,,,
    {'NZ_AP017367_1_1611713_1612558'},,,,,
    {'NZ_AP017367_1_2330107_2327273'},,,,,
    {'NZ_AP017367_1_1250315_1249251'},,,,,
    {'NZ_AP017367_1_3004583_3006124'},,,,,
    {'NZ_AP017367_1_1159264_1157768'},,,,,
    {'NZ_AP017367_1_2881711_2880740'},,,,,
    {'NZ_AP017367_1_2927661_2926867'},,,,,
    {'NZ_AP017367_1_322908_323666'  },,,,,
    {'NZ_AP017367_1_2702679_2703722'},,,,,
    {'NZ_AP017367_1_4538537_4539604'},,,,,
    {'NZ_AP017367_1_2937647_2939080'},,,,,
    {'NZ_AP017367_1_3406046_3404757'},,,,,
    {'NZ_AP017367_1_2914027_2913413'},,,,,
    {'NZ_AP017367_1_859910_858981'  },,,,,
    {'NZ_AP017367_1_1898637_1899503'},,,,,
    {'NZ_AP017367_1_4641049_4640192'},,,,,
    {'NZ_AP017367_1_1610198_1608768'},,,,,
    {'NZ_AP017367_1_3377045_3378466'},,,,,
    {'NZ_AP017367_1_181615_182589'  },,,,,
    {'NZ_AP017367_1_220727_221695'  },,,,,
    {'NZ_AP017367_1_3010563_3011777'},,,,,
    {'NZ_AP017367_1_3996775_3995195'},,,,,
    {'NZ_AP017367_1_5404072_5403413'},,,,,
    {'NZ_AP017367_1_1991916_1990384'},,,,,
    {'NZ_AP017367_1_2258141_2257146'},,,,,
    {'NZ_AP017367_1_639768_641012'  },,,,,
    {'NZ_AP017367_1_2078644_2080038'},,,,,
    {'NZ_AP017367_1_923663_924346'  },,,,,
    {'NZ_AP017367_1_4264006_4264899'},,,,,
    {'NZ_AP017367_1_5019514_5018420'},,,,,
    {'NZ_AP017367_1_4057495_4058580'},,,,,
    {'NZ_AP017367_1_630451_631698'  },,,,,
    {'NZ_AP017367_1_1866124_1868463'},,,,,
    {'NZ_AP017367_1_2121586_2122833'},,,,,
    {'NZ_AP017367_1_3730760_3732205'},,,,,
    {'NZ_AP017367_1_1612841_1613728'},,,,,
    {'NZ_AP017367_1_3851300_3852625'},,,,,
    {'NZ_AP017367_1_2358988_2357783'},,,,,
    {'NZ_AP017367_1_1656657_1657727'},,,,,
    {'NZ_AP017367_1_3978707_3977406'},,,,,
    {'NZ_AP017367_1_4994466_4992703'},,,,,
    {'NZ_AP017367_1_3568202_3566976'},,,,,
    {'NZ_AP017367_1_1610186_1608744'},,,,,
    {'NZ_AP017367_1_285594_284830'  },,,,,
    {'NZ_AP017367_1_3898047_3899387'},,,,,
    {'NZ_AP017367_1_3899423_3901699'},,,,,
    {'NZ_AP017367_1_2827313_2828206'},,,,,
    {'NZ_AP017367_1_4352718_4351468'},,,,,
    {'NZ_AP017367_1_1451228_1450509'},,,,,
    {'NZ_AP017367_1_245731_246735'  },,,,,
    {'NZ_AP017367_1_1465390_1466160'},,,,,
    {'NZ_AP017367_1_2974781_2973759'},,,,,
    {'NZ_AP017367_1_3013109_3012114'},,,,,
    {'NZ_AP017367_1_5165516_5166082'},,,,,
    {'NZ_AP017367_1_3410912_3411808'},,,,,
    {'NZ_AP017367_1_1030389_1029223'},,,,,
    {'NZ_AP017367_1_202061_202708'  },,,,,
    {'NZ_AP017367_1_1398239_1399429'},,,,,
    {'NZ_AP017367_1_5471301_5470387'},,,,,
    {'NZ_AP017367_1_3527195_3525933'},,,,,
    {'NZ_AP017367_1_4345619_4346887'},,,,,
    {'NZ_AP017367_1_4663647_4664771'},,,,,
    {'NZ_AP017367_1_300004_301347'  },,,,,
    {'NZ_AP017367_1_5169485_5168307'},,,,,
    {'NZ_AP017367_1_4398980_4399909'},,,,,
    {'NZ_AP017367_1_1681265_1680606'},,,,,
    {'NZ_AP017367_1_853229_852627'  },,,,,
    {'NZ_AP017367_1_4874732_4875427'},,,,,
    {'NZ_AP017367_1_3913643_3914974'},,,,,
    {'NZ_AP017367_1_5195786_5197111'},,,,,
    {'NZ_AP017367_1_312678_313946'  },,,,,
    {'NZ_AP017367_1_4855117_4853894'},,,,,
    {'NZ_AP017367_1_4142046_4141057'},,,,,
    {'NZ_AP017367_1_4140979_4140122'},,,,,
    {'NZ_AP017367_1_2010276_2009047'},,,,,
    {'NZ_AP017367_1_1483647_1484717'},,,,,
    {'NZ_AP017367_1_4778615_4779688'},,,,,
    {'NZ_AP017367_1_5188923_5187733'},,,,,
    {'NZ_AP017367_1_924451_925200'  },,,,,
    {'NZ_AP017367_1_2535388_2535843'},,,,,
    {'NZ_AP017367_1_661730_662653'  },,,,,
    {'NZ_AP017367_1_1911343_1911864'},,,,,
    {'NZ_AP017367_1_1115588_1116457'},,,,,
    {'NZ_AP017367_1_5195783_5197156'},,,,,
    {'NZ_AP017367_1_2713670_2712675'},,,,,
    {'NZ_AP017367_1_3563115_3562102'},,,,,
    {'NZ_AP017367_1_4150139_4149129'},,,,,
    {'NZ_AP017367_1_5370275_5369106'},,,,,
    {'NZ_AP017367_1_5422250_5423611'},,,,,
    {'NZ_AP017367_1_297443_296577'  },,,,,
    {'NZ_AP017367_1_4950888_4952705'},,,,,
    {'NZ_AP017367_1_753643_751973'  },,,,,
    {'NZ_AP017367_1_1250502_1250915'},,,,,
    {'NZ_AP017367_1_834814_833429'  },,,,,
    {'NZ_AP017367_1_2500164_2499328'},,,,,
    {'NZ_AP017367_1_2937653_2939098'},,,,,
    {'NZ_AP017367_1_2204986_2203907'},,,,,
    {'NZ_AP017367_1_2526602_2525478'},,,,,
    {'NZ_AP017367_1_2396385_2395546'},,,,,
    {'NZ_AP017367_1_834838_833447'  },,,,,
    {'NZ_AP017367_1_1484869_1485894'},,,,,
    {'NZ_AP017367_1_4779820_4780836'},,,,,
    {'NZ_AP017367_1_1482147_1482686'},,,,,
    {'NZ_AP017367_1_4777112_4777651'},,,,,
    {'NZ_AP017367_1_1482689_1483579'},,,,,
    {'NZ_AP017367_1_4777654_4778595'},,,,,
    {'NZ_AP017367_1_1323473_1324885'},,,,,
    {'NZ_AP017367_1_381407_379920'  },,,,,
    {'NZ_AP017367_1_660817_659876'  },,,,,
    {'NZ_AP017367_1_4086915_4087709'},,,,,
    {'NZ_AP017367_1_442722_443468'  },,,,,
    {'NZ_AP017367_1_3698950_3699732'},,,,,
    {'NZ_AP017367_1_3765486_3765953'},,,,,
    {'NZ_AP017367_1_774918_773932'  },,,,,
    {'NZ_AP017367_1_2457854_2457039'},,,,,
    {'NZ_AP017367_1_163376_162357'  },,,,,
    {'NZ_AP017367_1_1286287_1285865'},,,,,
    {'NZ_AP017367_1_3668931_3670106'},,,,,
    {'NZ_AP017367_1_887341_886550'  },,,,,
    {'NZ_AP017367_1_277043_277831'  },,,,,
    {'NZ_AP017367_1_722380_721760'  },,,,,
    {'NZ_AP017367_1_2783404_2779655'},,,,,
    {'NZ_AP017367_1_1387718_1388632'},,,,,
    {'NZ_AP017367_1_1385944_1387413'},,,,,
    {'NZ_AP017367_1_1791877_1792602'},,,,,
    {'NZ_AP017367_1_276221_276928'  },,,,,
    {'NZ_AP017367_1_4700643_4699639'},,,,,
    {'NZ_AP017367_1_2702691_2703731'},,,,,
    {'NZ_AP017367_1_1758722_1759717'},,,,,
    {'NZ_AP017367_1_3867173_3866631'},,,,,
    {'NZ_AP017367_1_4961586_4960579'},,,,,
    {'NZ_AP017367_1_2705956_2707227'},,,,,
    {'NZ_AP017367_1_45038_46198'    },,,,,
    {'NZ_AP017367_1_4267550_4268299'},,,,,
    {'NZ_AP017367_1_1322010_1323368'},,,,,
    {'NZ_AP017367_1_3312724_3311654'},,,,,
    {'NZ_AP017367_1_3408212_3409462'},,,,,
    {'NZ_AP017367_1_669687_668854'  },,,,,
    {'NZ_AP017367_1_4265000_4265722'},,,,,
    {'NZ_AP017367_1_3372135_3373172'},,,,,
    {'NZ_AP017367_1_1213015_1212431'},,,,,
    {'NZ_AP017367_1_4401420_4402478'},,,,,
    {'NZ_AP017367_1_3705134_3705919'},,,,,
    {'NZ_AP017367_1_1301433_1300801'},,,,,
    {'NZ_AP017367_1_5443961_5443032'},,,,,
    {'NZ_AP017367_1_4172618_4171659'},,,,,
    {'NZ_AP017367_1_3481424_3480732'},,,,,
    {'NZ_AP017367_1_1282420_1283382'},,,,,
    {'NZ_AP017367_1_2842507_2846481'},,,,,
    {'NZ_AP017367_1_2999441_2998383'},,,,,
    {'NZ_AP017367_1_3872580_3874631'},,,,,
    {'NZ_AP017367_1_1673935_1673219'},,,,,
    {'NZ_AP017367_1_3627325_3625925'},,,,,
    {'NZ_AP017367_1_4548253_4549998'},,,,,
    {'NZ_AP017367_1_3623572_3622988'},,,,,
    {'NZ_AP017367_1_2686878_2686261'},,,,,
    {'NZ_AP017367_1_1117877_1116531'},,,,,
    {'NZ_AP017367_1_2754316_2753045'},,,,,
    {'NZ_AP017367_1_2699715_2698891'},,,,,
    {'NZ_AP017367_1_2345135_2344329'},,,,,
    {'NZ_AP017367_1_4473164_4474153'},,,,,
    {'NZ_AP017367_1_1120537_1119866'},,,,,
    {'NZ_AP017367_1_2724753_2723800'},,,,,
    {'NZ_AP017367_1_834910_833456'  },,,,,
    {'NZ_AP017367_1_1803178_1804215'},,,,,
    {'NZ_AP017367_1_3156939_3154765'},,,,,
    {'NZ_AP017367_1_1559645_1558884'},,,,,
    {'NZ_AP017367_1_2669186_2667936'},,,,,
    {'NZ_AP017367_1_260820_260005'  },,,,,
    {'NZ_AP017367_1_264241_263543'  },,,,,
    {'NZ_AP017367_1_258446_257304'  },,,,,
    {'NZ_AP017367_1_4077032_4077802'},,,,,
    {'NZ_AP017367_1_2675947_2675114'},,,,,
    {'NZ_AP017367_1_3957801_3957199'},,,,,
    {'NZ_AP017367_1_1838321_1836843'},,,,,
    {'NZ_AP017367_1_158426_157524'  },,,,,
    {'NZ_AP017367_1_588590_587688'  },,,,,
    {'NZ_AP017367_1_901090_901746'  },,,,,
    {'NZ_AP017367_1_1610183_1608759'},,,,,
    {'NZ_AP017367_1_1945979_1943946'},,,,,
    {'NZ_AP017367_1_5471289_5470372'},,,,,
    {'NZ_AP017367_1_3410909_3411799'},,,,,
    {'NZ_AP017367_1_2774577_2773213'},,,,,
    {'NZ_AP017367_1_1892588_1893253'},,,,,
    {'NZ_AP017367_1_39230_40102'    },,,,,
    {'NZ_AP017367_1_1673953_1673216'},,,,,
    {'NZ_AP017367_1_1816263_1817027'},,,,,
    {'NZ_AP017367_1_1787944_1787051'},,,,,
    {'NZ_AP017367_1_361205_360531'  },,,,,
