# gapseq version: 1.4.0 27684cdd
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: nucl
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4	NA									|1CMET2-PWY|	no_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit 2	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0H1A9U7	55.090	1.61e-48	164	96	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389740	2389240	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059FQ58	50.595	1.95e-45	156	91	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389240	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059XD71	47.059	4.50e-45	155	96	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389749	2389240	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0G1SL40	39.766	9.30e-37	131	95	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389240	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0H3LYZ5	45.294	4.92e-36	129	96	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389240	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059X0N3	41.765	3.42e-36	129	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389746	2389240	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0G3BKM2	43.636	2.75e-35	126	91	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389752	2389258	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0E2LY69	38.922	2.81e-35	126	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389243	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059WYP7	39.181	5.04e-35	126	96	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389240	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059WXT0	38.095	4.47e-35	126	92	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389240	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059X004	44.056	1.03e-34	125	84	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389746	2389327	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059X329	46.429	1.88e-34	124	83	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389324	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059X2U7	41.420	1.73e-33	121	96	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389740	2389243	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059XAP6	48.276	4.63e-33	120	79	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389318	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A074LUP7	43.713	1.09e-31	116	90	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389243	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A090AJU3	40.476	1.49e-31	115	94	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389246	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0G1NX29	38.816	6.75e-31	114	89	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389288	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0G1NH60	38.690	6.65e-31	114	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389746	2389243	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0G0FKM0	32.984	9.02e-31	114	98	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389752	2389240	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A098ELJ0	45.890	4.74e-31	114	86	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389309	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059XDC7	38.462	8.26e-31	114	91	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389749	2389285	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059X2G7	35.673	3.87e-31	114	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389240	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0A0IV38	42.308	9.24e-31	113	94	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389752	2389285	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A097EF13	49.286	9.44e-31	113	82	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389324	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		sp|P0ABQ4|DYR_ECOLI	37.952	1.06e-30	113	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389246	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0G1TDL4	38.323	2.29e-30	112	95	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389746	2389252	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0C2S1T4	34.524	2.67e-30	112	95	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389240	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059XC89	37.278	3.41e-30	112	88	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389243	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059X510	38.182	3.10e-30	112	94	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389740	2389252	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0F3UJU5	37.349	6.98e-30	110	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389246	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059X916	38.095	3.13e-29	109	98	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389240	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059WT65	40.132	2.66e-29	109	85	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389731	2389285	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0G0KDS8	38.255	3.81e-28	107	78	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389710	2389276	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0F2NN15	41.216	9.70e-29	107	85	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389300	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A095ZLM1	40.940	3.17e-28	107	77	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389752	2389327	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059X3U9	39.181	2.37e-28	107	95	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389249	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A097R618	37.126	2.09e-28	106	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389746	2389246	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059XAA3	43.537	2.84e-28	106	81	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389749	2389321	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A059WSJ6	38.037	2.68e-28	106	93	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389740	2389252	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0G1RTE3	37.195	9.91e-28	105	89	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389252	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0G1MS00	38.365	1.32e-27	105	79	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389749	2389288	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0G0SCQ1	31.844	1.37e-27	105	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389743	2389240	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4		UniRef50_A0A0B2BM02	41.722	1.01e-27	105	86	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2389737	2389285	|1CMET2-PWY|	good_blast	NA	rxn00684 rxn00685 rxn00686 rxn00687 rxn01601 rxn01602 rxn12649 rxn14120 rxn32434 	Subunit undefined	0	1
