# gapseq version: 1.4.0 27684cdd
# Transporter sequence DB md5sum: b99a77e (2025-02-28)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q9PHZ4|1.A.43.1.11	1.A.43.1.1	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|Q9PHZ4|1.A.43.1.11	30.769	3.95e-09	50.8	75	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	3908833	3908561	transporter
gnl|TC-DB|P03493|1.A.58.1.1	1.A.58.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P03493|1.A.58.1.1	24.000	4.4	24.3	88	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	2621935	2621639	transporter
gnl|TC-DB|P25818|1.A.8.10.3	1.A.8.10.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P25818|1.A.8.10.3	26.606	3.0	26.9	80	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5498908	5499540	transporter
gnl|TC-DB|C6L855|1.A.98.1.1	1.A.98.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|C6L855|1.A.98.1.1	24.051	5.6	23.5	89	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	442038	442265	transporter
gnl|TC-DB|Q50E47|1.A.98.1.2	1.A.98.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q50E47|1.A.98.1.2	27.778	1.9	23.5	81	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5457772	5457611	transporter
gnl|TC-DB|P72602|1.B.14.1.29	1.B.14.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P72602|1.B.14.1.29	38.999	5.72e-141	459	98	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	2095017	2092495	transporter
gnl|TC-DB|Q8TDX7|1.I.1.1.3	1.I.1.1.3	Potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q8TDX7|1.I.1.1.3	26.616	6.96e-18	82.0	90	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	1641306	1642046	transporter
gnl|TC-DB|P38301|2.A.106.2.3	2.A.106.2.3	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|P38301|2.A.106.2.3	34.234	7.35e-31	119	78	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5591541	5590984	transporter
gnl|TC-DB|P38301|2.A.106.2.3	2.A.106.2.3	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P38301|2.A.106.2.3	34.234	7.35e-31	119	78	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5591541	5590984	transporter
gnl|TC-DB|G7HJF7|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|G7HJF7|2.A.108.2.9	26.838	7.08e-11	60.5	85	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	4643513	4642722	transporter
gnl|TC-DB|G7HJF7|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|G7HJF7|2.A.108.2.9	26.838	7.08e-11	60.5	85	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	4643513	4642722	transporter
gnl|TC-DB|Q797E3|2.A.1.2.25	2.A.1.2.25	adenosine	EX_cpd00182_e0	rxn05318,rxn08068,rxn12381	gnl|TC-DB|Q797E3|2.A.1.2.25	24.490	1.0	29.3	85	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	4089610	4090605	transporter
gnl|TC-DB|Q797E3|2.A.1.2.25	2.A.1.2.25	guanosine	EX_cpd00311_e0	rxn05204,rxn08671,rxn09747,rxn12427,rxn28613	gnl|TC-DB|Q797E3|2.A.1.2.25	24.490	1.0	29.3	85	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	4089610	4090605	transporter
gnl|TC-DB|Q797E3|2.A.1.2.25	2.A.1.2.25	inosine	EX_cpd00246_e0	rxn05316,rxn08753,rxn12445,rxn28604	gnl|TC-DB|Q797E3|2.A.1.2.25	24.490	1.0	29.3	85	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	4089610	4090605	transporter
gnl|TC-DB|Q797E3|2.A.1.2.25	2.A.1.2.25	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q797E3|2.A.1.2.25	24.490	1.0	29.3	85	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	4089610	4090605	transporter
gnl|TC-DB|Q89G85|2.A.123.2.14	2.A.123.2.14	sucrose	EX_cpd00076_e0	rxn09658	gnl|TC-DB|Q89G85|2.A.123.2.14	40.741	6.91e-10	51.2	94	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	1347420	1347662	transporter
gnl|TC-DB|B0SHL1|2.A.123.2.6	2.A.123.2.6	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|B0SHL1|2.A.123.2.6	49.351	1.55e-19	78.6	91	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	1347426	1347656	transporter
gnl|TC-DB|Q55937|2.A.1.31.2	2.A.1.31.2	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|Q55937|2.A.1.31.2	26.913	2.36e-11	63.9	83	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	98528	99619	transporter
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P0AEJ0|2.A.1.3.2	26.173	2.47e-24	105	79	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	3461999	3463198	transporter
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P0AEJ0|2.A.1.3.2	26.173	2.47e-24	105	79	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	3461999	3463198	transporter
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|P0AEJ0|2.A.1.3.2	26.173	2.47e-24	105	79	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	3461999	3463198	transporter
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|P0AEJ0|2.A.1.3.2	26.173	2.47e-24	105	79	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	3461999	3463198	transporter
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P0AEJ0|2.A.1.3.2	26.173	2.47e-24	105	79	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	3461999	3463198	transporter
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P0AEJ0|2.A.1.3.2	26.173	2.47e-24	105	79	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	3461999	3463198	transporter
gnl|TC-DB|C5W790|2.A.1.3.36	2.A.1.3.3	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|C5W790|2.A.1.3.36	27.937	4.52e-20	90.5	80	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	4146958	4146137	transporter
gnl|TC-DB|C5W790|2.A.1.3.36	2.A.1.3.3	cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|C5W790|2.A.1.3.36	27.937	4.52e-20	90.5	80	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	4146958	4146137	transporter
gnl|TC-DB|C5W790|2.A.1.3.36	2.A.1.3.3	deoxyuridine	EX_cpd00412_e0	rxn08376,rxn09685,rxn12418	gnl|TC-DB|C5W790|2.A.1.3.36	27.937	4.52e-20	90.5	80	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	4146958	4146137	transporter
gnl|TC-DB|C5W790|2.A.1.3.36	2.A.1.3.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|C5W790|2.A.1.3.36	27.937	4.52e-20	90.5	80	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	4146958	4146137	transporter
gnl|TC-DB|C5W790|2.A.1.3.36	2.A.1.3.3	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|C5W790|2.A.1.3.36	27.937	4.52e-20	90.5	80	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	4146958	4146137	transporter
gnl|TC-DB|C5W790|2.A.1.3.36	2.A.1.3.3	uridine	EX_cpd00249_e0	rxn05199,rxn09371,rxn10895,rxn12460	gnl|TC-DB|C5W790|2.A.1.3.36	27.937	4.52e-20	90.5	80	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	4146958	4146137	transporter
gnl|TC-DB|C5W790|2.A.1.3.36	2.A.1.3.36	cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|C5W790|2.A.1.3.36	27.937	4.52e-20	90.5	80	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	4146958	4146137	transporter
gnl|TC-DB|A2RJJ9|2.A.1.3.37	2.A.1.3.37	deoxyuridine	EX_cpd00412_e0	rxn08376,rxn09685,rxn12418	gnl|TC-DB|A2RJJ9|2.A.1.3.37	23.784	0.002	38.1	76	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	3461936	3463015	transporter
gnl|TC-DB|A2RJJ9|2.A.1.3.37	2.A.1.3.37	uridine	EX_cpd00249_e0	rxn05199,rxn09371,rxn10895,rxn12460	gnl|TC-DB|A2RJJ9|2.A.1.3.37	23.784	0.002	38.1	76	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	3461936	3463015	transporter
gnl|TC-DB|Q5HE38|2.A.1.3.39	2.A.1.3.39	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q5HE38|2.A.1.3.39	21.359	5.61e-16	79.0	85	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	3462041	3463246	transporter
gnl|TC-DB|Q5HE38|2.A.1.3.39	2.A.1.3.39	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q5HE38|2.A.1.3.39	21.359	5.61e-16	79.0	85	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	3462041	3463246	transporter
gnl|TC-DB|Q180E3|2.A.1.3.72	2.A.1.3.72	riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|Q180E3|2.A.1.3.72	27.696	1.08e-32	129	99	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	3461987	3463390	transporter
gnl|TC-DB|A8UT57|2.A.1.59.4	2.A.1.59.4	GTP	EX_cpd00038_e0	rxn29736,rxn29868	gnl|TC-DB|A8UT57|2.A.1.59.4	44.092	2.52e-60	208	89	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	2166644	2167672	transporter
gnl|TC-DB|Q8X193|2.A.1.8.13	2.A.1.8.13	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q8X193|2.A.1.8.13	26.509	3.05e-22	98.6	87	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	2940105	2938789	transporter
gnl|TC-DB|Q8X193|2.A.1.8.13	2.A.1.8.13	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|Q8X193|2.A.1.8.13	26.509	3.05e-22	98.6	87	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	2940105	2938789	transporter
gnl|TC-DB|Q9RA38|2.A.1.8.14	2.A.1.8.14	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q9RA38|2.A.1.8.14	60.537	0.0	577	96	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	2940066	2938630	transporter
gnl|TC-DB|Q9RA38|2.A.1.8.14	2.A.1.8.14	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|Q9RA38|2.A.1.8.14	60.537	0.0	577	96	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	2940066	2938630	transporter
gnl|TC-DB|Q9R6U5|2.A.1.8.3	2.A.1.8.3	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q9R6U5|2.A.1.8.3	51.128	8.34e-159	499	98	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	2940066	2938594	transporter
gnl|TC-DB|Q9R6U5|2.A.1.8.3	2.A.1.8.3	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|Q9R6U5|2.A.1.8.3	51.128	8.34e-159	499	98	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	2940066	2938594	transporter
gnl|TC-DB|P22152|2.A.1.8.5	2.A.1.8.5	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|P22152|2.A.1.8.5	27.686	9.47e-30	122	90	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	2940090	2938735	transporter
gnl|TC-DB|P22152|2.A.1.8.5	2.A.1.8.5	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|P22152|2.A.1.8.5	27.686	9.47e-30	122	90	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	2940090	2938735	transporter
gnl|TC-DB|P74072|2.A.19.2.1	2.A.19.2.1	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|P74072|2.A.19.2.1	70.732	3.39e-137	429	99	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175766	5174696	transporter
gnl|TC-DB|Q769E5|2.A.19.2.10	2.A.19.2.10	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q769E5|2.A.19.2.10	36.286	1.58e-47	173	78	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175721	5174705	transporter
gnl|TC-DB|O34840|2.A.19.2.11	2.A.19.2.11	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|O34840|2.A.19.2.11	43.768	8.68e-66	223	96	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175721	5174705	transporter
gnl|TC-DB|Q99385|2.A.19.2.2	2.A.19.2.2	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q99385|2.A.19.2.2	42.767	4.75e-60	209	87	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175619	5174696	transporter
gnl|TC-DB|Q99385|2.A.19.2.2	2.A.19.2.2	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|Q99385|2.A.19.2.2	42.767	4.75e-60	209	87	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175619	5174696	transporter
gnl|TC-DB|Q39254|2.A.19.2.4	2.A.19.2.4	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|Q39254|2.A.19.2.4	39.167	9.66e-72	244	82	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175721	5174681	transporter
gnl|TC-DB|Q39254|2.A.19.2.4	2.A.19.2.4	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q39254|2.A.19.2.4	39.167	9.66e-72	244	82	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175721	5174681	transporter
gnl|TC-DB|Q39254|2.A.19.2.4	2.A.19.2.4	magnesium	EX_cpd00254_e0	rxn08921,rxn13722,rxn05616,rxn08923,rxn32889	gnl|TC-DB|Q39254|2.A.19.2.4	39.167	9.66e-72	244	82	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175721	5174681	transporter
gnl|TC-DB|Q39254|2.A.19.2.4	2.A.19.2.4	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|Q39254|2.A.19.2.4	39.167	9.66e-72	244	82	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175721	5174681	transporter
gnl|TC-DB|Q93Z81|2.A.19.2.5	2.A.19.2.5	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|Q93Z81|2.A.19.2.5	36.152	2.25e-40	152	75	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175694	5174705	transporter
gnl|TC-DB|Q93Z81|2.A.19.2.5	2.A.19.2.5	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q93Z81|2.A.19.2.5	36.152	2.25e-40	152	75	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175694	5174705	transporter
gnl|TC-DB|Q93Z81|2.A.19.2.5	2.A.19.2.5	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|Q93Z81|2.A.19.2.5	36.152	2.25e-40	152	75	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175694	5174705	transporter
gnl|TC-DB|B6ZCF4|2.A.19.2.6	2.A.19.2.6	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|B6ZCF4|2.A.19.2.6	43.023	1.24e-69	238	85	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175721	5174699	transporter
gnl|TC-DB|B6ZCF4|2.A.19.2.6	2.A.19.2.6	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|B6ZCF4|2.A.19.2.6	43.023	1.24e-69	238	85	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175721	5174699	transporter
gnl|TC-DB|O34840|2.A.19.2.7	2.A.19.2.7	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|O34840|2.A.19.2.7	43.768	8.68e-66	223	96	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175721	5174705	transporter
gnl|TC-DB|O59940|2.A.19.2.8	2.A.19.2.8	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|O59940|2.A.19.2.8	41.176	2.54e-60	211	82	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175721	5174696	transporter
gnl|TC-DB|Q945S5|2.A.19.2.9	2.A.19.2.9	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|Q945S5|2.A.19.2.9	38.095	1.30e-54	194	83	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175721	5174705	transporter
gnl|TC-DB|Q945S5|2.A.19.2.9	2.A.19.2.9	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q945S5|2.A.19.2.9	38.095	1.30e-54	194	83	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175721	5174705	transporter
gnl|TC-DB|Q945S5|2.A.19.2.9	2.A.19.2.9	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q945S5|2.A.19.2.9	38.095	1.30e-54	194	83	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175721	5174705	transporter
gnl|TC-DB|Q945S5|2.A.19.2.9	2.A.19.2.9	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|Q945S5|2.A.19.2.9	38.095	1.30e-54	194	83	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175721	5174705	transporter
gnl|TC-DB|Q945S5|2.A.19.2.9	2.A.19.2.9	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|Q945S5|2.A.19.2.9	38.095	1.30e-54	194	83	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	5175721	5174705	transporter
gnl|TC-DB|A7ZUZ0|2.A.2.1.1	2.A.2.1.1	melibiose	EX_cpd03198_e0	rxn05612,rxn08906,rxn08907,rxn29106	gnl|TC-DB|A7ZUZ0|2.A.2.1.1	21.822	5.53e-17	82.0	96	NZ_AP017305.1 Fischerella sp. NIES-3754 chromosome, complete genome	4946821	4948209	transporter
